ObjectID,Title,Artist,Date,Nationality,ThumbnailURL
21162,Headpiece (page 351) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE5MDYyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=73ecc71bd7908c93
21060,Tailpiece (page 18) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzE5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7d7a32b9fcfa601f
21122,Headpiece (page 311) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE4MDA5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=07dc992b0560bfbc
21239,Headpiece (page 1) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzE4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=238a338e891ca7a0
21233,Headpiece (page 79) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzI0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=92712a9d9faed912
21052,Tailpiece (page 224) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3OTQ2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9bb05db69787544b
20961,Tailpiece (page 130) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzI5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=da72a66faeb01084
20941,Tailpiece (page 110) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzI3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a49443e795f6528e
21250,Tailpiece (page 2) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzE4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7855e129f5cc4c67
21208,Tailpiece (page 54) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzIyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3cbfc98c34865191
20982,Tailpiece (page 8) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzE4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=06acd0c9ac9c12e9
21018,Tailpiece (page 190) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjIyNDIwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=06aa76440a80e44e
21029,Tailpiece (page 202) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE4MDI5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=24c8bcef1c1a7118
21093,Tailpiece (page 22) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=82f56d3bebd9bb74
21145,Headpiece (page 335) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzMzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a7cecb2898ebfed9
21014,Tailpiece (page 186) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE4MDI4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b882d2aeaeb4750a
20999,Headpiece (page 167) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE4MDE5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=679de8a9b90cd58d
21256,Headpiece (page 103) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzI2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=175864f5194743ef
21026,Tailpiece (page 14) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzE5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1c4e27f4f7efe078
21142,Headpiece (page 331) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzMzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=28043e56bc5c2eb3
21185,Tailpiece (page 374) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE4MDAzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=37464c2af7168ab9
21111,Headpiece (page 299) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE4MDA4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=00c1cac473ff5fea
21237,Headpiece (page 83) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzI0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1b7a9d366e497f4d
21109,Headpiece (page 297) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE4MDA5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0a87a2c45f3264d5
20991,Headpiece (page 159) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzMxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7b58e370bbe4610d
20969,Tailpiece (page 138) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzI5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=59eef78da0212e01
21037,Headpiece (page 15) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE3NzE5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c618e7aaf728d65d
21101,Headpiece (page 287) from The Fables of Aesop,Thomas Bewick,1818,British,http://www.moma.org/media/W1siZiIsIjE4MDEyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=993c2ab71c034496
23578,Lazaro & the Cura from Rambles in the Footsteps of Don Quixote by Henry D. Inglis,George Cruikshank,1837,British,http://www.moma.org/media/W1siZiIsIjI0ODk3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c522a3b08681ccc2
23582,Lazaro Outwitted by the Cura from Rambles in the Footsteps of Don Quixote by Henry D. Inglis,George Cruikshank,1837,British,http://www.moma.org/media/W1siZiIsIjI0ODk4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0f31ccc9e8beb2fd
23576,Lazaro & the Franciscan Friar from Rambles in the Footsteps of Don Quixote by Henry D. Inglis,George Cruikshank,1837,British,http://www.moma.org/media/W1siZiIsIjI0ODk3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3c9ff422238b8dc6
47999,The Acropolis,Francis Frith,1839,British,http://www.moma.org/media/W1siZiIsIjIwMDY5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=76f494de5d306713
23579,The Author & his Guide from Rambles in the Footsteps of Don Quixote by Henry D. Inglis,George Cruikshank,1837,British,http://www.moma.org/media/W1siZiIsIjI0ODk4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ec7fc95245a71398
23581,Polinario & the Bishop of Jaen from Rambles in the Footsteps of Don Quixote by Henry D. Inglis,George Cruikshank,1837,British,http://www.moma.org/media/W1siZiIsIjI0ODk4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1bbc7c310c6ddcc1
23580,Juanes & the Goose from Rambles in the Footsteps of Don Quixote by Henry D. Inglis,George Cruikshank,1837,British,http://www.moma.org/media/W1siZiIsIjI0ODk4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5cb0b70c77e480c1
47980,Tiberias and the Sea of Galilee,Francis Frith,1839,British,http://www.moma.org/media/W1siZiIsIjIwMDY5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f93a9485c4f59078
56721,Mosquée de Sultan Kansou-El-Gouri,Maxime Du Camp,1837,French,http://www.moma.org/media/W1siZiIsIjE4NjU5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cc3cdc3c9756ea8f
56714,Mosquée et Tombeau des Ayoubites,Maxime Du Camp,1837,French,http://www.moma.org/media/W1siZiIsIjE4NjU5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bdf47ad650633f52
57739,"D.O. Hill and Companion in Greyfriar's Churchyard, Edinburgh",Robert Adamson,1840,British,http://www.moma.org/media/W1siZiIsIjIxNjQ0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=44b593045273b78d
99018,Colinton Wood,Robert Adamson,1843,British,http://www.moma.org/media/W1siZiIsIjE3NDQxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=56411ea8d55882af
46324,The Fruit Sellers,William Henry Fox Talbot,1845,British,http://www.moma.org/media/W1siZiIsIjM5MTY3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6aebb8856e1ce48d
57731,Newhaven Fishwives,Robert Adamson,1840,British,http://www.moma.org/media/W1siZiIsIjIxNjQ0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b85b5ceee546f4e0
50032,Lady Mary Ruthven,Robert Adamson,1845,British,http://www.moma.org/media/W1siZiIsIjE4NzM2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1e719f3c289d90c5
108288,"One of the Towers of Orleans Cathedral, as Seen from the Opposite Tower",William Henry Fox Talbot,1843,British,http://www.moma.org/media/W1siZiIsIjM5NDc4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c19a2ad34def0fa0
55043,Lady Elizabeth Eastlake,Robert Adamson,1844,British,http://www.moma.org/media/W1siZiIsIjE5MDQ2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1d4c3418a83d9896
54563,Master Miller,Robert Adamson,1843,British,http://www.moma.org/media/W1siZiIsIjE4ODM4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=be0b9099e6607271
123102,A Scene in York,William Henry Fox Talbot,1845,British,http://www.moma.org/media/W1siZiIsIjIyNDQ0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bfd23e98c5e87ae0
57717,David Octavius Hill,David Octavius Hill,1840,British,http://www.moma.org/media/W1siZiIsIjE4OTYwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=52b076e6281995e3
57719,Dr. Buist,Robert Adamson,1843,British,http://www.moma.org/media/W1siZiIsIjIzMDAyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=693e354a23fa7b36
51263,Gordon Highlanders at Edinburgh Castle,Robert Adamson,1846,British,http://www.moma.org/media/W1siZiIsIjE4ODI4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=593ff17898d3d8eb
57727,Master Hope Finlay,Robert Adamson,1841,British,http://www.moma.org/media/W1siZiIsIjE4OTYwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c3664911f01d4bdc
55030,Edinburgh from Calton Hill,David Octavius Hill,1843,British,http://www.moma.org/media/W1siZiIsIjE5MDQ1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6bfb5ceb5d553dfb
57721,Miss Bell,David Octavius Hill,1843,British,http://www.moma.org/media/W1siZiIsIjE4OTYwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3441bd0a016f04bb
56672,J. Henning and Handyside Ritchie,Robert Adamson,1841,British,http://www.moma.org/media/W1siZiIsIjE5MDc1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0eaec9063238ec1c
49240,Loch Katrine,William Henry Fox Talbot,1844,British,http://www.moma.org/media/W1siZiIsIjU4NDA5Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=4fb7037eaac3beca
55814,Mr. Forrester,David Octavius Hill,1845,British,http://www.moma.org/media/W1siZiIsIjE4MjI1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6f96c6bc97947569
57727,Master Hope Finlay,David Octavius Hill,1841,British,http://www.moma.org/media/W1siZiIsIjE4OTYwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c3664911f01d4bdc
51263,Gordon Highlanders at Edinburgh Castle,David Octavius Hill,1846,British,http://www.moma.org/media/W1siZiIsIjE4ODI4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=593ff17898d3d8eb
50045,Lord Ruthven,David Octavius Hill,1845,British,http://www.moma.org/media/W1siZiIsIjE4NzM2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=46b4a8e97b141d5c
123101,The Open Door,William Henry Fox Talbot,1844,British,http://www.moma.org/media/W1siZiIsIjE3MTk1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a88764dda6a84eed
50032,Lady Mary Ruthven,David Octavius Hill,1845,British,http://www.moma.org/media/W1siZiIsIjE4NzM2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1e719f3c289d90c5
57735,Sobieski Stuart,David Octavius Hill,1840,British,http://www.moma.org/media/W1siZiIsIjE4OTYxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f0cbb3a7ab663dd5
57723,"Dr. Cunningham, Dr. Guthrie, Dr. Candlish",David Octavius Hill,1841,British,http://www.moma.org/media/W1siZiIsIjE4OTYwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4acf15dad9be0c25
55826,Mr. W.S. Orr and Peter Fraser,David Octavius Hill,1841,British,http://www.moma.org/media/W1siZiIsIjIwNDE3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=514f01f7399712c2
82955,D.O. Hill and W.B. Johnstone,Robert Adamson,1843,British,http://www.moma.org/media/W1siZiIsIjE4ODQwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a936d39d49c0826b
98914,Mrs. Murray,Robert Adamson,1847,British,http://www.moma.org/media/W1siZiIsIjE3NDQxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=708238995ed40701
83070,William Etty,David Octavius Hill,1844,British,http://www.moma.org/media/W1siZiIsIjE4ODQwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0660ebdba34024c6
57737,John Murray,David Octavius Hill,1840,British,http://www.moma.org/media/W1siZiIsIjE4OTYxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5a69e8c2c350c0da
57717,David Octavius Hill,Robert Adamson,1840,British,http://www.moma.org/media/W1siZiIsIjE4OTYwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=52b076e6281995e3
57731,Newhaven Fishwives,David Octavius Hill,1840,British,http://www.moma.org/media/W1siZiIsIjIxNjQ0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b85b5ceee546f4e0
123100,Articles of Glass,William Henry Fox Talbot,1844,British,http://www.moma.org/media/W1siZiIsIjE3MTk1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=236d34946155d4fe
55043,Lady Elizabeth Eastlake,David Octavius Hill,1844,British,http://www.moma.org/media/W1siZiIsIjE5MDQ2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1d4c3418a83d9896
56693,D.O. Hill and others in Greyfriars Churchyard,Robert Adamson,1841,British,http://www.moma.org/media/W1siZiIsIjE5MDc1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=76974ad2189e1641
56693,D.O. Hill and others in Greyfriars Churchyard,David Octavius Hill,1841,British,http://www.moma.org/media/W1siZiIsIjE5MDc1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=76974ad2189e1641
56672,J. Henning and Handyside Ritchie,David Octavius Hill,1841,British,http://www.moma.org/media/W1siZiIsIjE5MDc1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0eaec9063238ec1c
57733,Group at Bonaly Tower,Robert Adamson,1840,British,http://www.moma.org/media/W1siZiIsIjE4OTYxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eb615aed2c0d3976
54563,Master Miller,David Octavius Hill,1843,British,http://www.moma.org/media/W1siZiIsIjE4ODM4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=be0b9099e6607271
57719,Dr. Buist,David Octavius Hill,1843,British,http://www.moma.org/media/W1siZiIsIjIzMDAyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=693e354a23fa7b36
54385,"Palais de Karnak, Promenoir de Tôthmès III",Maxime Du Camp,1849,French,http://www.moma.org/media/W1siZiIsIjE4NjUyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6c9de01e2c04d682
55646,Temple of Wady Kardassy,Maxime Du Camp,1849,French,http://www.moma.org/media/W1siZiIsIjEwNzg4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=be5370e5e0dc7f32
54195,"Louqsor, Vue Générale des Ruines",Maxime Du Camp,1849,French,http://www.moma.org/media/W1siZiIsIjE4NjUxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=55bb5fd3820526a1
218937,Rome. Arch of Septimius Severus and Capitoline Lion,Joseph-Philibert Girault de Prangey,1842,French,http://www.moma.org/media/W1siZiIsIjM5NTc3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65377157c3c969db
54434,"Grand Temple D'Isis, a Philoe, Galerie Orientale",Maxime Du Camp,1849,French,http://www.moma.org/media/W1siZiIsIjE4NjUyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4954dea76613a322
54410,Tombeau de Sultans Mamelouks,Maxime Du Camp,1849,French,http://www.moma.org/media/W1siZiIsIjE4NjUyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c393a87df28a8d3e
54471,"Baalbeck, Hémicycle, de L'enceinte des Temples du Soleil et de Jupiter",Maxime Du Camp,1849,French,http://www.moma.org/media/W1siZiIsIjE4NjUzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f50b89f65ca5cf87
54210,Bois de Dattiers ed de Palmiers Doums,Maxime Du Camp,1849,French,http://www.moma.org/media/W1siZiIsIjE4NjUxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e20a2cdca08b3b62
127498,"Young Nubian Woman from Voyages au Soudan Oriental (Paris: Borrani, 1852-58)",Pierre Trémaux,1847,French,http://www.moma.org/media/W1siZiIsIjE2MzMzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7e6a26defdeaf7f4
